date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:07	60880/60880	---M--	200	added ('OK')	image/jpeg	etag:jpeg.jpg	https://content.pancake.vn/web-media/7f/6f/61/20/2b9e24ef51d59835b6c74e6218402757d78081a5f9bd66fa867b8964-w:966-h:1449-l:61481-t:image/jpeg.jpg	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/web-media/7f/6f/61/20/2b9e24ef51d59835b6c74e6218402757d78081a5f9bd66fa867b8964-w_966-h_1449-l_61481-t_image/jpeg.jpg	(from https://www.ewedinvite.site/THIEPMAUHONG)
17:23:08	560730/560730	---M-Z	200	added ('OK')	text/plain	date:Mon,%2008%20Dec%202025%2010:23:08%20GMT	https://www.ewedinvite.site/webcake/v4/0802eb41-3953-4da4-a760-8e27082addb2	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/www.ewedinvite.site/webcake/v4/0802eb41-3953-4da4-a760-8e27082addb2	(from https://www.ewedinvite.site/THIEPMAUHONG)
17:23:08	35/35	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Dec%202025%2010:23:08%20GMT	https://www.ewedinvite.site/page_view.gif?pid=d8e7f699-4f39-44f3-a4ef-2bd2b049a45f	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/www.ewedinvite.site/page_view7f1f.gif	(from https://www.ewedinvite.site/THIEPMAUHONG)
17:23:09	35/35	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Dec%202025%2010:23:09%20GMT	https://www.ewedinvite.site/page_view.gif?pid=a2334222-2c83-42b7-ba19-049cb3b85f42	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/www.ewedinvite.site/page_viewa969.gif	(from https://www.ewedinvite.site/THIEPMAUDO)
17:23:10	3968/3968	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/fwebp/ba/7b/8d/d3/c8e722363da7e4ceeef2e57ed0c3e4f4b2cf92d4a6b68e1bcec70469-w:420-h:800-l:506659-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/fwebp/ba/7b/8d/d3/c8e722363da7e4ceeef2e57ed0c3e4f4b2cf92d4a6b68e1bcec70469-w_420-h_800-l_506659-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUVANG)
17:23:10	147020/147020	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/fwebp0/6d/3a/2c/a6/c3a301f9aa040dfc063964026cc8b3dedecb778022429f6b55c5b09f-w:420-h:800-l:598817-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/fwebp0/6d/3a/2c/a6/c3a301f9aa040dfc063964026cc8b3dedecb778022429f6b55c5b09f-w_420-h_800-l_598817-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUVANG)
17:23:10	23142/23142	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/fwebp/70/9f/d6/5e/19d5123521ffb7d85d46c600caeb5f071a84f2df3eaf64d066f66759-w:420-h:800-l:78342-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/fwebp/70/9f/d6/5e/19d5123521ffb7d85d46c600caeb5f071a84f2df3eaf64d066f66759-w_420-h_800-l_78342-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUVANG)
17:23:10	35/35	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Dec%202025%2010:23:11%20GMT	https://www.ewedinvite.site/page_view.gif?pid=4ca343c7-f280-4de1-b7f4-aa4246633fab	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/www.ewedinvite.site/page_view07ba.gif	(from https://www.ewedinvite.site/THIEPMAUVANG)
17:23:11	2288/2288	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/s96x50/fwebp/bf/0f/74/03/0d3c71962097b0b872b18f9dbb6d89c99ed317243e92c5d7cb61a850-w:1200-h:630-l:358854-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/s96x50/fwebp/bf/0f/74/03/0d3c71962097b0b872b18f9dbb6d89c99ed317243e92c5d7cb61a850-w_1200-h_630-l_358854-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:11	10038/10038	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/fwebp/fc/e6/9f/73/869f8d1e41593a31be6fb63256122728f3320233548fdc919694c113-w:500-h:500-l:22615-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/fwebp/fc/e6/9f/73/869f8d1e41593a31be6fb63256122728f3320233548fdc919694c113-w_500-h_500-l_22615-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:11	60474/60474	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/s950x1183/fwebp/0b/98/75/72/baccd8ad96649c5a0390368ea7de414202b8b008e0db7d80e9988126-w:1470-h:1830-l:1100261-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/s950x1183/fwebp/0b/98/75/72/baccd8ad96649c5a0390368ea7de414202b8b008e0db7d80e9988126-w_1470-h_1830-l_1100261-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:12	9702/9702	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/s487x487/fwebp/c9/7c/2a/c5/5ba36c13eb69d83d80e92d1a2eee50cfee36e987297533b6480719a7-w:500-h:500-l:12182-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/s487x487/fwebp/c9/7c/2a/c5/5ba36c13eb69d83d80e92d1a2eee50cfee36e987297533b6480719a7-w_500-h_500-l_12182-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:12	11152/11152	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/s765x765/fwebp/f9/98/70/54/59b84c281bf331dc5baccfb671f74826f2cc248fe6459e58d0fd17bc-w:1200-h:1200-l:51245-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/s765x765/fwebp/f9/98/70/54/59b84c281bf331dc5baccfb671f74826f2cc248fe6459e58d0fd17bc-w_1200-h_1200-l_51245-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:12	14130/14130	---M--	200	added ('OK')	image/webp	etag:png.png	https://content.pancake.vn/1/s438x438/fwebp/59/9d/0d/23/829a2a25903e5b03a029f62911ad0300b2c875df84e143b3258f9633-w:3600-h:3600-l:165926-t:image/png.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/s438x438/fwebp/59/9d/0d/23/829a2a25903e5b03a029f62911ad0300b2c875df84e143b3258f9633-w_3600-h_3600-l_165926-t_image/png.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:12	4865/4865	---M--	200	added ('OK')	image/png	etag:69ccff4bf9c533a8297ad940b8f871b8bc7057593d2ec6f7d9c9066b.png	https://content.pancake.vn/1/be/ad/61/25/69ccff4bf9c533a8297ad940b8f871b8bc7057593d2ec6f7d9c9066b.png	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/content.pancake.vn/1/be/ad/61/25/69ccff4bf9c533a8297ad940b8f871b8bc7057593d2ec6f7d9c9066b.png	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:12	35/35	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Dec%202025%2010:23:13%20GMT	https://www.ewedinvite.site/page_view.gif?pid=2cc40d07-a86f-4ae0-bcd1-3c09f35e75ca	C:/Users/DELL/Desktop/Lap_Trinh/thiep-cuoi/base/thiep-9_1/thiep-9/www.ewedinvite.site/page_view80e3.gif	(from https://www.ewedinvite.site/THIEPMAUDOKHONGANH)
17:23:13	169/169	---M-Z	200	added ('OK')	text/plain	etag:%221C4BC7D%22	https://api.webcake.io/robots.txt		(from https://api.webcake.io/render_iconfont/iconfont.css?v=1)
